=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.06.02 16:40:11 =~=~=~=~=~=~=~=~=~=~=~=
182343888.00,---------
Raw Input, Angle, Time, Started
78,6.86,10622774.00,0
78,6.86,10624454.00,1
78,6.86,10626126.00,1
78,6.86,10627805.00,1
78,6.86,10629492.00,0
78,6.86,10631182.00,0
78,6.86,10632861.00,0
78,6.86,10634538.00,1
78,6.86,10636222.00,1
78,6.86,10637899.00,1
78,6.86,10639582.00,0
78,6.86,10641260.00,0
78,6.86,10642949.00,0
78,6.86,10644636.00,1
78,6.86,10646313.00,1
78,6.86,10648003.00,0
78,6.86,10649676.00,0
78,6.86,10651352.00,0
78,6.86,10653029.00,0
78,6.86,10654714.00,0
78,6.86,10656405.00,0
78,6.86,10658084.00,0
78,6.86,10659761.00,0
78,6.86,10661452.00,0
78,6.86,10663135.00,1
78,6.86,10664813.00,1
78,6.86,10666504.00,0
78,6.86,10668190.00,0
78,6.86,10669867.00,0
78,6.86,10671555.00,1
78,6.86,10673228.00,1
78,6.86,10674907.00,0
78,6.86,10676586.00,0
78,6.86,10678267.00,0
78,6.86,10679955.00,0
78,6.86,10681635.00,1
78,6.86,10683313.00,1
78,6.86,10685004.00,0
78,6.86,10686686.00,0
78,6.86,10688364.00,0
78,6.86,10690053.00,1
78,6.86,10691736.00,0
78,6.86,10693411.00,0
78,6.86,10695091.00,0
78,6.86,10696777.00,0
78,6.86,10698459.00,0
78,6.86,10700137.00,1
78,6.86,10701821.00,0
78,6.86,10703510.00,0
78,6.86,10705188.00,0
78,6.86,10706867.00,0
78,6.86,10708555.00,1
78,6.86,10710238.00,1
78,6.86,10711917.00,0
78,6.86,10713609.00,0
78,6.86,10715293.00,1
78,6.86,10716972.00,1
78,6.86,10718661.00,0
78,6.86,10720337.00,0
78,6.86,10722021.00,0
78,6.86,10723708.00,1
78,6.86,10725396.00,0
78,6.86,10727074.00,0
78,6.86,10728754.00,0
78,6.86,10730442.00,0
78,6.86,10732120.00,0
78,6.86,10733806.00,0
78,6.86,10735485.00,0
78,6.86,10737173.00,0
78,6.86,10738856.00,0
78,6.86,10740535.00,1
78,6.86,10742217.00,1
78,6.86,10743890.00,1
78,6.86,10745573.00,0
78,6.86,10747264.00,0
78,6.86,10748949.00,1
78,6.86,10750626.00,1
78,6.86,10752306.00,1
78,6.86,10753987.00,0
78,6.86,10755659.00,1
78,6.86,10757342.00,0
78,6.86,10759022.00,0
78,6.86,10760709.00,0
78,6.86,10762394.00,1
78,6.86,10764068.00,1
78,6.86,10765748.00,0
78,6.86,10767433.00,0
78,6.86,10769112.00,0
78,6.86,10770790.00,0
78,6.86,10772472.00,0
78,6.86,10774166.00,0
78,6.86,10775844.00,0
78,6.86,10777524.00,0
78,6.86,10779200.00,0
78,6.86,10780881.00,0
78,6.86,10782556.00,0
78,6.86,10784243.00,1
78,6.86,10785938.00,0
78,6.86,10787617.00,0
78,6.86,10789297.00,0
78,6.86,10790980.00,1
78,6.86,10792664.00,0
78,6.86,10794345.00,0
78,6.86,10796030.00,0
78,6.86,10797717.00,1
78,6.86,10799395.00,1
78,6.86,10801075.00,1
78,6.86,10802763.00,0
78,6.86,10804447.00,0
78,6.86,10806123.00,0
78,6.86,10807816.00,1
78,6.86,10809499.00,0
78,6.86,10811177.00,0
78,6.86,10812868.00,0
78,6.86,10814544.00,1
78,6.86,10816227.00,1
78,6.86,10817912.00,0
78,6.86,10819598.00,0
78,6.86,10821276.00,0
78,6.86,10822955.00,0
78,6.86,10824637.00,1
78,6.86,10826315.00,1
78,6.86,10827998.00,0
78,6.86,10829677.00,0
78,6.86,10831365.00,0
78,6.86,10833050.00,1
78,6.86,10834722.00,0
78,6.86,10836400.00,1
78,6.86,10838084.00,0
78,6.86,10839768.00,0
78,6.86,10841447.00,0
78,6.86,10843129.00,0
78,6.86,10844822.00,1
78,6.86,10846499.00,0
78,6.86,10848179.00,0
78,6.86,10849867.00,0
78,6.86,10851551.00,1
78,6.86,10853229.00,1
78,6.86,10854919.00,0
78,6.86,10856605.00,0
78,6.86,10858282.00,0
78,6.86,10859970.00,1
78,6.86,10861645.00,1
78,6.86,10863326.00,1
78,6.86,10865018.00,0
78,6.86,10866707.00,1
78,6.86,10868386.00,1
78,6.86,10870064.00,1
78,6.86,10871747.00,0
78,6.86,10873421.00,0
78,6.86,10875104.00,0
78,6.86,10876790.00,0
78,6.86,10878486.00,0
78,6.86,10880169.00,0
78,6.86,10881846.00,0
78,6.86,10883526.00,0
78,6.86,10885198.00,0
78,6.86,10886876.00,0
78,6.86,10888554.00,0
78,6.86,10890237.00,1
78,6.86,10891926.00,0
78,6.86,10893603.00,0
78,6.86,10895281.00,0
78,6.86,10896972.00,1
78,6.86,10898654.00,1
78,6.86,10900331.00,0
78,6.86,10902024.00,0
78,6.86,10903710.00,0
78,6.86,10905391.00,1
78,6.86,10907077.00,0
78,6.86,10908752.00,0
78,6.86,10910436.00,0
78,6.86,10912123.00,0
78,6.86,10913810.00,1
78,6.86,10915489.00,0
78,6.86,10917169.00,0
78,6.86,10918851.00,0
78,6.86,10920526.00,0
78,6.86,10922206.00,0
78,6.86,10923883.00,0
78,6.86,10925576.00,1
78,6.86,10927259.00,0
78,6.86,10928937.00,0
78,6.86,10930626.00,0
78,6.86,10932299.00,0
78,6.86,10933980.00,1
78,6.86,10935658.00,1
78,6.86,10937341.00,0
78,6.86,10939028.00,0
78,6.86,10940707.00,0
78,6.86,10942388.00,0
78,6.86,10944062.00,0
78,6.86,10945744.00,1
78,6.86,10947417.00,1
78,6.86,10949107.00,0
78,6.86,10950804.00,0
78,6.86,10952480.00,0
78,6.86,10954160.00,1
78,6.86,10955843.00,0
78,6.86,10957528.00,0
78,6.86,10959203.00,0
78,6.86,10960889.00,0
78,6.86,10962581.00,1
78,6.86,10964260.00,0
78,6.86,10965939.00,0
78,6.86,10967627.00,0
78,6.86,10969306.00,0
78,6.86,10970985.00,0
78,6.86,10972677.00,0
78,6.86,10974363.00,0
78,6.86,10976042.00,0
78,6.86,10977730.00,1
78,6.86,10979402.00,1
78,6.86,10981081.00,1
78,6.86,10982760.00,0
78,6.86,10984440.00,0
78,6.86,10986131.00,0
78,6.86,10987812.00,0
78,6.86,10989493.00,1
78,6.86,10991157.00,0
78,6.86,10992840.00,1
78,6.86,10994514.00,1
78,6.86,10996194.00,1
78,6.86,10997875.00,0
78,6.86,10999567.00,0
78,6.86,11001252.00,1
78,6.86,11002932.00,1
78,6.86,11004611.00,0
78,6.86,11006298.00,0
78,6.86,11007977.00,0
78,6.86,11009660.00,0
78,6.86,11011354.00,0
78,6.86,11013035.00,0
78,6.86,11014719.00,0
78,6.86,11016399.00,0
78,6.86,11018073.00,0
78,6.86,11019764.00,1
78,6.86,11021460.00,0
78,6.86,11023139.00,0
78,6.86,11024818.00,0
78,6.86,11026506.00,1
78,6.86,11028188.00,0
78,6.86,11029878.00,0
78,6.86,11031568.00,1
78,6.86,11033249.00,0
78,6.86,11034930.00,0
78,6.86,11036618.00,0
78,6.86,11038296.00,0
78,6.86,11039981.00,1
78,6.86,11041663.00,0
78,6.86,11043349.00,0
78,6.86,11045032.00,0
78,6.86,11046712.00,0
78,6.86,11048392.00,1
78,6.86,11050065.00,1
78,6.86,11051748.00,1
78,6.86,11053437.00,0
78,6.86,11055124.00,0
78,6.86,11056812.00,1
78,6.86,11058496.00,0
78,6.86,11060170.00,0
78,6.86,11061842.00,0
78,6.86,11063521.00,0
78,6.86,11065204.00,0
78,6.86,11066896.00,1
78,6.86,11068580.00,0
78,6.86,11070260.00,0
78,6.86,11071939.00,0
78,6.86,11073614.00,0
78,6.86,11075292.00,0
78,6.86,11076984.00,1
78,6.86,11078670.00,0
78,6.86,11080350.00,0
78,6.86,11082029.00,0
78,6.86,11083712.00,0
78,6.86,11085388.00,0
78,6.86,11087071.00,1
78,6.86,11088749.00,1
78,6.86,11090440.00,0
78,6.86,11092126.00,0
78,6.86,11093806.00,0
78,6.86,11095495.00,0
78,6.86,11097176.00,0
78,6.86,11098861.00,0
78,6.86,11100552.00,1
78,6.86,11102233.00,1
78,6.86,11103921.00,0
78,6.86,11105610.00,0
78,6.86,11107288.00,0
78,6.86,11108979.00,0
78,6.86,11110675.00,0
78,6.86,11112355.00,0
78,6.86,11114035.00,1
78,6.86,11115716.00,1
78,6.86,11117390.00,0
78,6.86,11119071.00,0
78,6.86,11120754.00,0
78,6.86,11122450.00,1
78,6.86,11124131.00,1
78,6.86,11125811.00,0
78,6.86,11127503.00,0
78,6.86,11129180.00,0
78,6.86,11130862.00,1
78,6.86,11132556.00,0
78,6.86,11134244.00,0
78,6.86,11135926.00,1
78,6.86,11137611.00,1
78,6.86,11139294.00,0
78,6.86,11140973.00,0
78,6.86,11142665.00,0
78,6.86,11144351.00,1
78,6.86,11146030.00,0
78,6.86,11147719.00,0
78,6.86,11149393.00,0
78,6.86,11151076.00,0
78,6.86,11152767.00,1
78,6.86,11154450.00,0
78,6.86,11156130.00,0
78,6.86,11157808.00,0
78,6.86,11159497.00,1
78,6.86,11161176.00,1
78,6.86,11162861.00,0
78,6.86,11164538.00,0
78,6.86,11166228.00,0
78,6.86,11167912.00,1
78,6.86,11169591.00,1
78,6.86,11171271.00,1
78,6.86,11172944.00,1
78,6.86,11174628.00,0
78,6.86,11176317.00,0
78,6.86,11178004.00,1
78,6.86,11179682.00,1
78,6.86,11181363.00,0
78,6.86,11183049.00,0
78,6.86,11184728.00,0
78,6.86,11186410.00,0
78,6.86,11188093.00,1
78,6.86,11189782.00,0
78,6.86,11191464.00,0
78,6.86,11193143.00,0
78,6.86,11194826.00,0
78,6.86,11196504.00,1
78,6.86,11198189.00,1
78,6.86,11199880.00,0
78,6.86,11201563.00,0
78,6.86,11203247.00,1
78,6.86,11204929.00,0
78,6.86,11206605.00,1
78,6.86,11208281.00,0
78,6.86,11209967.00,0
78,6.86,11211644.00,0
78,6.86,11213334.00,1
78,6.86,11215016.00,1
78,6.86,11216694.00,0
78,6.86,11218373.00,0
78,6.86,11220047.00,0
78,6.86,11221732.00,0
78,6.86,11223422.00,1
78,6.86,11225108.00,1
78,6.86,11226787.00,0
78,6.86,11228466.00,0
78,6.86,11230153.00,0
78,6.86,11231833.00,0
78,6.86,11233518.00,1
78,6.86,11235198.00,0
78,6.86,11236885.00,0
78,6.86,11238568.00,0
78,6.86,11240248.00,1
78,6.86,11241926.00,1
78,6.86,11243602.00,1
78,6.86,11245287.00,0
78,6.86,11246980.00,0
78,6.86,11248657.00,0
78,6.86,11250335.00,0
78,6.86,11252014.00,1
78,6.86,11253700.00,0
78,6.86,11255375.00,0
78,6.86,11257058.00,0
78,6.86,11258741.00,0
78,6.86,11260438.00,1
78,6.86,11262120.00,0
78,6.86,11263799.00,0
78,6.86,11265486.00,0
78,6.86,11267161.00,0
78,6.86,11268844.00,1
78,6.86,11270533.00,1
78,6.86,11272213.00,0
78,6.86,11273890.00,0
78,6.86,11275568.00,0
78,6.86,11277251.00,0
78,6.86,11278926.00,0
78,6.86,11280606.00,1
78,6.86,11282284.00,1
78,6.86,11283973.00,0
78,6.86,11285660.00,0
78,6.86,11287338.00,0
78,6.86,11289027.00,0
78,6.86,11290700.00,1
78,6.86,11292382.00,0
78,6.86,11294071.00,0
78,6.86,11295760.00,1
78,6.86,11297439.00,1
78,6.86,11299119.00,0
78,6.86,11300803.00,0
78,6.86,11302478.00,0
78,6.86,11304158.00,0
78,6.86,11305837.00,0
78,6.86,11307527.00,1
78,6.86,11309213.00,0
78,6.86,11310890.00,0
78,6.86,11312579.00,0
78,6.86,11314253.00,0
78,6.86,11315932.00,1
78,6.86,11317621.00,0
78,6.86,11319307.00,0
78,6.86,11320988.00,0
78,6.86,11322666.00,0
78,6.86,11324349.00,0
78,6.86,11326027.00,1
78,6.86,11327710.00,1
78,6.86,11329388.00,0
78,6.86,11331080.00,0
78,6.86,11332765.00,1
78,6.86,11334446.00,1
78,6.86,11336137.00,0
78,6.86,11337810.00,0
78,6.86,11339495.00,0
78,6.86,11341189.00,1
78,6.86,11342869.00,0
78,6.86,11344556.00,0
78,6.86,11346241.00,0
78,6.86,11347914.00,0
78,6.86,11349593.00,1
78,6.86,11351278.00,1
78,6.86,11352957.00,0
78,6.86,11354645.00,0
78,6.86,11356328.00,0
78,6.86,11358008.00,1
78,6.86,11359690.00,1
78,6.86,11361368.00,0
78,6.86,11363054.00,0
78,6.86,11364744.00,0
78,6.86,11366424.00,1
78,6.86,11368107.00,1
78,6.86,11369791.00,0
78,6.86,11371464.00,0
78,6.86,11373144.00,0
78,6.86,11374830.00,0
78,6.86,11376511.00,1
78,6.86,11378196.00,1
78,6.86,11379881.00,0
78,6.86,11381560.00,0
78,6.86,11383237.00,0
78,6.86,11384914.00,0
78,6.86,11386598.00,0
78,6.86,11388292.00,0
78,6.86,11389973.00,0
78,6.86,11391659.00,0
78,6.86,11393345.00,1
78,6.86,11395020.00,1
78,6.86,11396696.00,1
78,6.86,11398382.00,0
78,6.86,11400060.00,0
78,6.86,11401749.00,0
78,6.86,11403432.00,1
78,6.86,11405112.00,1
78,6.86,11406794.00,0
78,6.86,11408472.00,0
78,6.86,11410158.00,0
78,6.86,11411848.00,1
78,6.86,11413529.00,1
78,6.86,11415215.00,0
78,6.86,11416900.00,0
78,6.86,11418574.00,0
78,6.86,11420248.00,0
78,6.86,11421934.00,1
78,6.86,11423612.00,1
78,6.86,11425300.00,0
78,6.86,11426984.00,0
78,6.86,11428670.00,0
78,6.86,11430352.00,1
78,6.86,11432028.00,1
78,6.86,11433720.00,0
78,6.86,11435410.00,0
78,6.86,11437088.00,1
78,6.86,11438774.00,0
78,6.86,11440451.00,0
78,6.86,11442125.00,0
78,6.86,11443801.00,0
78,6.86,11445486.00,0
78,6.86,11447168.00,0
78,6.86,11448853.00,1
78,6.86,11450536.00,1
78,6.86,11452221.00,0
78,6.86,11453904.00,0
78,6.86,11455580.00,0
78,6.86,11457270.00,1
78,6.86,11458961.00,0
78,6.86,11460642.00,0
78,6.86,11462333.00,1
78,6.86,11464010.00,1
78,6.86,11465688.00,0
78,6.86,11467373.00,0
78,6.86,11469073.00,1
78,6.86,11470751.00,1
78,6.86,11472429.00,1
78,6.86,11474119.00,0
78,6.86,11475792.00,0
78,6.86,11477471.00,0
78,6.86,11479149.00,0
78,6.86,11480838.00,1
78,6.86,11482518.00,1
78,6.86,11484193.00,0
78,6.86,11485879.00,0
78,6.86,11487555.00,0
78,6.86,11489229.00,0
78,6.86,11490904.00,0
78,6.86,11492586.00,0
78,6.86,11494268.00,0
78,6.86,11495957.00,1
78,6.86,11497640.00,0
78,6.86,11499319.00,0
78,6.86,11501001.00,0
78,6.86,11502680.00,0
78,6.86,11504371.00,1
78,6.86,11506061.00,0
78,6.86,11507742.00,0
78,6.86,11509428.00,1
78,6.86,11511104.00,1
78,6.86,11512780.00,1
78,6.86,11514457.00,1
78,6.86,11516143.00,0
78,6.86,11517821.00,0
78,6.86,11519510.00,0
78,6.86,11521193.00,1
78,6.86,11522871.00,1
78,6.86,11524549.00,0
78,6.86,11526221.00,1
78,6.86,11527903.00,0
78,6.86,11529591.00,0
78,6.86,11531277.00,1
78,6.86,11532956.00,1
78,6.86,11534635.00,1
78,6.86,11536317.00,0
78,6.86,11537994.00,0
78,6.86,11539678.00,0
78,6.86,11541356.00,0
78,6.86,11543045.00,1
78,6.86,11544728.00,0
78,6.86,11546404.00,0
78,6.86,11548082.00,0
78,6.86,11549770.00,0
78,6.86,11551452.00,1
78,6.86,11553141.00,0
78,6.86,11554827.00,0
78,6.86,11556505.00,0
78,6.86,11558180.00,0
78,6.86,11559858.00,0
78,6.86,11561548.00,1
78,6.86,11563231.00,0
78,6.86,11564909.00,0
78,6.86,11566592.00,0
78,6.86,11568282.00,0
78,6.86,11569957.00,1
78,6.86,11571646.00,0
78,6.86,11573320.00,0
78,6.86,11575002.00,0
78,6.86,11576681.00,0
78,6.86,11578361.00,0
78,6.86,11580054.00,1
78,6.86,11581732.00,1
78,6.86,11583411.00,0
78,6.86,11585086.00,0
78,6.86,11586767.00,0
78,6.86,11588443.00,0
78,6.86,11590135.00,1
78,6.86,11591831.00,0
78,6.86,11593506.00,0
78,6.86,11595187.00,0
--
